storyId	lineId	lineType	speakerId	text	backgroundId	characterId	expressionId	illustrationId	speakerRaw	sceneNote	textSpeed	textStyleId	effectId	bgmId	sfxId	rightCharacterId	rightExpressionId
STORY_PROLOGUE_07	20	DIALOGUE	CHAR_P	무릎이 다 갈려 나가도록 빌고 또 빌었더니... 펑크 난 땜빵 자리 하나 던져주더라.					P	[디자인] 고딕체 24pt 순백색 / 변동 없음	NORMAL	STYLE_P_DIALOGUE					
STORY_PROLOGUE_07	21	DIALOGUE	CHAR_P	그 길로 세트장 노가다까지 다 뛰어서 얻어낸 자리야.					P	[디자인] 고딕체 24pt 순백색 / 변동 없음	NORMAL	STYLE_P_DIALOGUE					
STORY_PROLOGUE_07	22	NARRATION		P의 목소리가 젖어 들고 있었다.						[디자인] 명조체 24pt 밝은 회색 / 화면 미세하게 어두워짐 / BGM 감정 고조됨	SLOW	STYLE_NARRATION	FX_SCREEN_DARKEN				
STORY_PROLOGUE_07	23	DIALOGUE	CHAR_P	너희들, 데뷔한다.					P	[디자인] 굵은 고딕 32pt 흰색 강조 / 화면 은은하고 따뜻하게 밝아짐 / BGM 절정	INSTANT	STYLE_IMPACT_WHITE_EMPH_32	FX_SCREEN_WARM_BRIGHTEN				
STORY_PROLOGUE_07	24	NARRATION		그 한마디에, 팽팽하게 당겨져 있던 아이들의 긴장감이 거짓말처럼 툭 끊어졌다.						[디자인] 명조체 24pt 밝은 회색 / 밝아진 화면 유지	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_07	25	DIALOGUE	CHAR_HANA	아아아악...!		CHAR_HANA	EXP_SAD		하나	[디자인] 고딕체 32pt 순백색 / [연출] 하나 왼쪽 걱정, 강하게 위아래로 흔들리며 팝업	INSTANT	STYLE_MEMBER_32	FX_SCREEN_SHAKE_LIGHT		SFX_COLLAPSE_SIT		
STORY_PROLOGUE_07	26	NARRATION		가장 먼저 무너져 내린 것은 하나였다. 늘 지우의 등 뒤에 숨어 눈치만 보던 하나가 오열하며 바닥에 주저앉았다.		NONE				[디자인] 명조체 24pt 밝은 회색 / [연출] 하나 퇴장	NORMAL	STYLE_NARRATION			SFX_CRY_LAYER		
STORY_PROLOGUE_07	27	NARRATION		지우가 그런 하나를 끌어안고 소리 내어 엉엉 울기 시작했다.						[디자인] 명조체 24pt 밝은 회색 / 변동 없음	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_07	28	NARRATION		서윤마저 양손으로 얼굴을 감싼 채 어깨를 들썩였고, 리아는 P의 옷자락을 꽉 쥔채 아이처럼 눈물을 쏟아냈다.						[디자인] 명조체 24pt 밝은 회색 / 변동 없음	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_07	29	DIALOGUE	CHAR_MINA	이거... 진짜죠...? 우리 진짜 방송국 카메라 앞에 서는 거 맞죠...?		CHAR_MINA	EXP_SURPRISED		미나	[디자인] 글자 떨림 / 고딕체 24pt 순백색 / [연출] 미나 왼쪽 놀람, 페이드 인 및 미세하게 좌우 흔들림	NORMAL	STYLE_MEMBER_TREMBLE					
STORY_PROLOGUE_07	30	DIALOGUE	CHAR_P	잘 들어, 이 지하실, 다음 달이면 경매로 넘어가. 이 무대가 우리가 세상에 던질 수 있는 마지막 폭탄이야.		NONE			P	[디자인] 고딕체 24pt 순백색 / [연출] 미나 퇴장 / BGM 잔잔해짐	NORMAL	STYLE_P_DIALOGUE					
STORY_PROLOGUE_07	31	DIALOGUE	CHAR_MINA	마지막... 이라뇨...?		CHAR_MINA	EXP_SURPRISED		미나	[디자인] 고딕체 24pt 순백색 / [연출] 미나 왼쪽 놀람 페이드 인	NORMAL	STYLE_MEMBER					
STORY_PROLOGUE_07	32	DIALOGUE	CHAR_P	전국구 생방송이야. 순간 시청률 10퍼센트, 수백만 명이 실시간으로 보는 무대라고.		NONE			P	[디자인] 고딕체 24pt 순백색 / [연출] 미나 퇴장 / BGM 다시 힘을 얻으며 고조됨	NORMAL	STYLE_P_DIALOGUE					
STORY_PROLOGUE_07	33	DIALOGUE	CHAR_P	S-Tier가 아무리 우리 목줄을 쥐고 흔들어도, 이미 생방송 카메라에 빨간 불이 들어온 순간엔 지들도 어쩌지 못해.					P	[디자인] 고딕체 24pt 순백색 / 변동 없음	NORMAL	STYLE_P_DIALOGUE					
STORY_PROLOGUE_07	34	DIALOGUE	CHAR_P	편집도. 통제도 불가능한 단 한 번의 3분 30초야.					P	[디자인] 굵은 고딕 26pt 흰색 강조 / 변동 없음	SLOW	STYLE_IMPACT_WHITE_EMPH_26					
STORY_PROLOGUE_07	35	NARRATION		왜 P가 그토록 피투성이가 되면서까지 이 단 한 번의 생방송 무대에 목을 맸는지.						[디자인] 명조체 24pt 밝은 회색 / 변동 없음	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_07	36	NARRATION		아이들의 눈빛에 단순한 감격을 넘어선 맹렬한 투기가 차오르기 시작했다.						[디자인] 명조체 24pt 밝은 회색 / 줌인 계속됨 / BGM 웅장하게 변환	NORMAL	STYLE_NARRATION	FX_ZOOM_IN_SLOW				
STORY_PROLOGUE_07	37	DIALOGUE	CHAR_P	그 3분 30초 안에 대중들 숨통을 끊어놓을 만큼 완벽한 무대를 보여줘.					P	[디자인] 고딕체 24pt 순백색 / 변동 없음	NORMAL	STYLE_P_DIALOGUE					
STORY_PROLOGUE_07	38	DIALOGUE	CHAR_P	거기서 사람들에게 눈도장만 찍어내면... 그땐 S-Tier 할아버지가 와도 우릴 못 지워.					P	[디자인] 고딕체 24pt 순백색 / 변동 없음	NORMAL	STYLE_P_DIALOGUE					
STORY_PROLOGUE_07	39	DIALOGUE	CHAR_SEOYUN	P가 흙바닥 기면서 따낸 생방송... 우리가 카메라 렌즈 다 씹어 먹고 확실하게 꽂아 넣을게.		CHAR_SEOYUN	EXP_SMILE		서윤	[디자인] 고딕체 26pt 순백색 / [연출] 서윤 왼쪽 웃음, 단호하게 팝업 등장	INSTANT	STYLE_MEMBER_26	FX_SCREEN_SHAKE_LIGHT				
STORY_PROLOGUE_07	40	DIALOGUE	CHAR_MINA	S-Tier 임원진들. 생방송 보다가 오금 저려서 뻗게 만들어 줄 거니까.					미나	[디자인] 고딕체 26pt 순백색 / [연출] 서윤 유지 + 미나 오른쪽 화남 팝업	INSTANT	STYLE_MEMBER_26				CHAR_MINA	EXP_ANGRY
STORY_PROLOGUE_07	41	NARRATION		다섯 소녀들과 흙투성이가 된 P는 지하실 바닥에 서로를 끌어안고 기적의 온기를 나눴다.		NONE				[디자인] 명조체 24pt 밝은 회색 / [연출] 서윤·미나 서서히 페이드 아웃 / BGM 뭉클한 엔딩	NORMAL	STYLE_NARRATION	FX_DISSOLVE_WARM			NONE	
STORY_PROLOGUE_07	42	NARRATION		그날 이후, 지하실은 말 그대로 한계치를 넘나드는 처절한 전쟁터로 변했다.	6-B					#6-B. 지하 1층 연습실(새벽) / [디자인] 명조체 24pt 밝은 회색 / 6-B로 디졸브 전환 / 새 BGM: 빠르고 긴박한 하드트레이닝	NORMAL	STYLE_NARRATION	FX_DISSOLVE	BGM_PRACTICE_HARD_TRAINING			
STORY_PROLOGUE_07	43	NARRATION		새벽 4시, 찢어지는 조악한 스피커 음질 위로 아이들의 거친 숨소리가 피 냄새와 섞여 진동했다.						[디자인] 명조체 24pt 밝은 회색 / 변동 없음	NORMAL	STYLE_NARRATION			SFX_HEAVY_BREATH		
STORY_PROLOGUE_07	44	NARRATION		타닥, 쾅-!!						[디자인] 굵은 고딕 36pt 붉은색 / BGM Ducking	INSTANT	STYLE_IMPACT_RED_36	FX_SCREEN_SHAKE_HARD		SFX_FLOOR_STOMP		
STORY_PROLOGUE_07	45	DIALOGUE	CHAR_MINA	야! 방금 교차할 때 무게 중심 떴잖아!		CHAR_MINA	EXP_ANGRY		미나	[디자인] 고딕체 28pt 순백색 / [연출] 미나 왼쪽 화남, 빠르게 팝업 등장 / BGM 볼륨 복구	INSTANT	STYLE_MEMBER_28					
STORY_PROLOGUE_07	46	DIALOGUE	CHAR_SEOYUN	알았어! 아예 바닥에 착 붙어서 날아다닐 테니까 잘 봐!					서윤	[디자인] 고딕체 26pt 순백색 / [연출] 미나 유지 + 서윤 오른쪽 기본 빠르게 슬라이드 인	INSTANT	STYLE_MEMBER_26				CHAR_SEOYUN	EXP_NORMAL
STORY_PROLOGUE_07	47	DIALOGUE	CHAR_SEOYUN	리아야, 거기서 보컬 뚫고 나올 때 TV 깨부술 기세로 질러줘!					서윤	[디자인] 고딕체 26pt 순백색 / [연출] 두 사람 유지	INSTANT	STYLE_MEMBER_26					
STORY_PROLOGUE_07	48	DIALOGUE	CHAR_RIA	알아! (콜록콜록) 나 목에서 피가 나도 음정 안 흔들릴 테니까 걱정 마!		CHAR_RIA	EXP_ANGRY		리아	[디자인] 고딕체 28pt 순백색 / [연출] 미나·서윤 퇴장, 리아 왼쪽 화남 거칠게 위아래로 흔들리며 등장	INSTANT	STYLE_MEMBER_28	FX_SCREEN_SHAKE_LIGHT			NONE	
STORY_PROLOGUE_07	49	NARRATION		아이들은 잠을 자는 법을 잊었다. 하루에 컵라면 하나로 버티는 앙상한 몸이었지만,		NONE				[디자인] 명조체 24pt 밝은 회색 / [연출] 리아 퇴장 / 화면 모노톤으로 미세하게 변함	NORMAL	STYLE_NARRATION	FX_FILTER_MONOCHROME_SOFT				
STORY_PROLOGUE_07	50	NARRATION		며칠 뒤 수백만 명의 뇌리에 영원히 각인될 그들의 안무는 뼈가 부러질 듯 격렬하고 완벽했다.						[디자인] 명조체 24pt 밝은 회색 / 변동 없음	NORMAL	STYLE_NARRATION			SFX_STEP_FRICTION		
STORY_PROLOGUE_07	51	NARRATION		바닥에 쏠린 서윤의 무릎에서는 피가 배어 나와 하얀 연습복을 붉게 적셨고,						[디자인] 명조체 24pt 밝은 회색 / 변동 없음	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_07	52	NARRATION		완벽한 턴을 고집하던 미나의 엄지발톱은 새까맣게 죽어 결국 빠져버렸다.						[디자인] 명조체 24pt 밝은 회색 / 변동 없음	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_07	53	NARRATION		하지만 미나는 비명한번 지르지 않고 덜덜 떨리는 손으로 상처 난 맨발에 청테이프를 거칠게 칭칭 감아버린 뒤 다시 거울 앞에 섰다.						[디자인] 명조체 24pt 밝은 회색 / 테이프 거칠게 뜯는 소리	SLOW	STYLE_NARRATION			SFX_TAPE_TEAR		
STORY_PROLOGUE_07	54	NARRATION		언제나 뒤로 숨던 하나마저, 피가 나는 입술을 짓씹으며 거울 속 가상의 메인 카메라를 노려보고 독기 어린 랩을 뱉어냈다.						[디자인] 명조체 24pt 밝은 회색 / 흑백 화면에서 붉은빛만 서서히 강조됨	NORMAL	STYLE_NARRATION	FX_MONO_RED_ACCENT				
STORY_PROLOGUE_07	55	NARRATION		단 한 번의 생방송, 편집될 수 없는 3분 30초.						[디자인] 굵은 명조 28pt 흰색 / BGM 절정	WORD_BY_WORD	STYLE_SERIF_BOLD_WHITE_28					
STORY_PROLOGUE_07	56	NARRATION		이 찰나의 무대에 그들의 모든 목숨이 걸려 있었다.						[디자인] 명조체 24pt 밝은 회색 / 변동 없음	SLOW	STYLE_NARRATION					
STORY_PROLOGUE_07	57	NARRATION		그들은 기꺼이 이 마지막 불꽃에 자신들의 뼈와 살, 그리고 영혼을 남김없이 태워 넣고 있었다.						[디자인] 명조체 24pt 밝은 회색 / 화면 서서히 검게 암전되며 씬 종료 / BGM 페이드 아웃	VERY_SLOW	STYLE_NARRATION	FX_FADE_TO_BLACK	BGM_NONE			
STORY_PROLOGUE_08	1	NARRATION		쿵, 쿵, 쿵!						#7-A. M-Beat 생방송 백스테이지 / [디자인] 굵은 고딕 32pt 붉은색 / 암전 상태 / BGM 대기	WORD_BY_WORD	STYLE_IMPACT_RED_32	FX_BLACKOUT		SFX_BASS_AMP_HEARTBEAT		
STORY_PROLOGUE_08	2	NARRATION		백스테이지의 철제 바닥을 울리는 심장 박동 같은 베이스 소리.	7-A					[디자인] 명조체 24pt 밝은 회색 / 7-A 컷 인 / BGM 웅웅거리고 긴장감 넘치는 음악	NORMAL	STYLE_NARRATION	FX_CUT_IN	BGM_BACKSTAGE_TENSION			
STORY_PROLOGUE_08	3	NARRATION		눈이 시릴 정도로 화려한 메인 무대 뒤편,						[디자인] 명조체 24pt 밝은 회색 / 화면 가장자리에 화려한 조명 빛이 언뜻 비침	NORMAL	STYLE_NARRATION	FX_EDGE_STAGE_LIGHT				
STORY_PROLOGUE_08	4	NARRATION		어두운 대기 공간에 다섯 소녀와 P가 서 있었다.						[디자인] 명조체 24pt 밝은 회색 / 변동 없음	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_08	5	DIALOGUE		(무전기를 들고 다급하게 외친다) 자, 다음 순서 들어갑니다! V.E.L.O 스탠바이 하세요!					막내 작가	[디자인] 고딕체 24pt 탁한 노란색 / [연출] 막내 작가 오른쪽 기본, 페이드 인 후 즉시 컷 아웃 (단역이라 SpeakerId 없음, 초상 미지원)	INSTANT	STYLE_WRITER_YELLOW_24			SFX_WALKIE_TALKIE		
STORY_PROLOGUE_08	6	NARRATION		생방송의 열기로 달아오른 공기.						[디자인] 명조체 24pt 밝은 회색 / BGM 볼륨 복구	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_08	7	NARRATION		그 숨 막히는 긴장감 속에서 리아의 손끝이 미세하게 떨리고 있었다.		CHAR_RIA	EXP_SAD			[디자인] 명조체 24pt 밝은 회색 / [연출] 리아 왼쪽 걱정, 서서히 페이드 인 및 미세하게 떨림	SLOW	STYLE_NARRATION					
STORY_PROLOGUE_08	8	DIALOGUE	CHAR_JIWOO	언니, 떨지 마요. 우리 그 캄캄한 지하실에서도 눈 감고 다 맞췄잖아요.					지우	[디자인] 고딕체 24pt 순백색 / [연출] 리아 유지 + 지우 오른쪽 웃음 페이드 인	NORMAL	STYLE_MEMBER				CHAR_JIWOO	EXP_SMILE
STORY_PROLOGUE_08	9	DIALOGUE	CHAR_HANA	후... 후...		CHAR_HANA	EXP_SAD		하나	[디자인] 글자 떨림 / 고딕체 24pt 순백색 / [연출] 리아·지우 퇴장, 하나 왼쪽 걱정 페이드 인 및 크게 상하 흔들림	NORMAL	STYLE_MEMBER_TREMBLE				NONE	
STORY_PROLOGUE_08	10	DIALOGUE	CHAR_MINA	다들 명심해. 우리한테 다음은 없어.		CHAR_MINA	EXP_ANGRY		미나	[디자인] 고딕체 24pt 순백색 / [연출] 하나 퇴장, 미나 왼쪽 화남 페이드 인	NORMAL	STYLE_MEMBER	FX_ZOOM_IN_SLIGHT				
STORY_PROLOGUE_08	11	DIALOGUE	CHAR_MINA	이번 무대에서 실수하는 사람은 내 손에 죽어.					미나	[디자인] 고딕체 26pt 순백색 / [연출] 미나 유지, 줌인 유지	INSTANT	STYLE_MEMBER_26					
STORY_PROLOGUE_08	12	DIALOGUE	CHAR_SEOYUN	오케이! 저 방송국 메인 카메라 내가 다 부숴버릴게!					서윤	[디자인] 고딕체 26pt 순백색 / [연출] 미나 유지 + 서윤 오른쪽 웃음 위로 튀어 오르듯 팝업	NORMAL	STYLE_MEMBER_26	FX_ZOOM_OUT			CHAR_SEOYUN	EXP_SMILE
STORY_PROLOGUE_08	13	DIALOGUE	CHAR_P	연습한 대로만 해. 세상에 너희들이 누군지 똑똑히 각인시키고 와.		NONE			P	[디자인] 고딕체 24pt 순백색 / [연출] 미나·서윤 퇴장	NORMAL	STYLE_P_DIALOGUE				NONE	
STORY_PROLOGUE_08	14	NARRATION		위이잉-						[디자인] 굵은 고딕 32pt 흰색 / 화면 빛 무리가 거세게 쏟아짐	INSTANT	STYLE_IMPACT_WHITE_32	FX_LIGHT_BURST		SFX_GATE_OPEN		
STORY_PROLOGUE_08	15	NARRATION		마침내 무대로 통하는 게이트가 열리고, 아이들이 눈부신 조명 아래로 걸어 나갔다.						[디자인] 명조체 24pt 밝은 회색 / 강력한 화이트 아웃 / BGM 페이드 아웃	NORMAL	STYLE_NARRATION	FX_WHITE_OUT	BGM_NONE			
STORY_PROLOGUE_08	16	NARRATION		수백 명의 관객들이 뿜어내는 열기와 수십 대의 카메라.	7-B					#7-B. M-Beat 화려한 메인 무대 / [디자인] 명조체 24pt 밝은 회색 / 7-B로 컷 인 / SFX 관객들의 엄청난 함성	NORMAL	STYLE_NARRATION	FX_CUT_IN		SFX_CROWD_ROAR		
STORY_PROLOGUE_08	17	NARRATION		처음 밟아보는 최고급 무대 바닥의 감촉.						[디자인] 명조체 24pt 밝은 회색 / 화면 전체에 화려한 조명 이펙트 / 함성 소리 서서히 고조됨	SLOW	STYLE_NARRATION	FX_STAGE_LIGHTS				
STORY_PROLOGUE_08	18	NARRATION		아이들이 대형을 잡는 순간, 심장을 터뜨릴 듯한 강렬한 인트로 비트가 방송국 스피커를 찢고 흘러나왔다.						[디자인] 명조체 24pt 밝은 회색 / 화면이 비트에 맞춰 덜컹거림 / 새 BGM: 압도적이고 폭발적인 댄스 무대 트랙	NORMAL	STYLE_NARRATION	FX_SHAKE_ON_BEAT	BGM_MBEAT_STAGE_TRACK			
STORY_PROLOGUE_08	19	NARRATION		음악이 시작되고 소녀들의 눈빛이 돌변했다.						[디자인] 명조체 24pt 밝은 회색 / 현란한 조명 빔 이펙트	INSTANT	STYLE_NARRATION	FX_LIGHT_BEAM				
STORY_PROLOGUE_08	20	NARRATION		그들은 굶주린 포식자처럼 무대를 집어삼키기 시작했다.						[디자인] 명조체 24pt 붉은색 강조 / 화면 거칠게 흔들림 지속	NORMAL	STYLE_NARRATION_RED_EMPH	FX_SCREEN_SHAKE_HARD				
STORY_PROLOGUE_08	21	NARRATION		미나의 완벽한 턴, 서윤의 터질 듯한 에너지, 얌전하던 하나의 입에서 튀어나오는 폭발적인 래핑,						[디자인] 명조체 24pt 밝은 회색 / 카메라 현란하게 패닝	FAST	STYLE_NARRATION	FX_CAMERA_PAN_FAST				
STORY_PROLOGUE_08	22	NARRATION		지우의 매끄러운 스텝과 리아의 날카로운 보컬까지.						[디자인] 명조체 24pt 밝은 회색 / 화면 흔들림 유지	FAST	STYLE_NARRATION					
STORY_PROLOGUE_08	23	NARRATION		지하실의 곰팡내 속에서 뼈를 깎아 만든 그들의 퍼포먼스는,						[디자인] 명조체 24pt 밝은 회색 / 변동 없음	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_08	24	NARRATION		처음 보는 신인의 무대에 심드렁하던 관객들의 숨소리마저 앗아갈 만큼 압도적이었다.						[디자인] 명조체 24pt 밝은 회색 / 변동 없음	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_08	25	NARRATION		무대 측면에서 그 모습을 지켜보던 P의 핏발 선 눈에 뜨거운 열기가 차올랐다.						[디자인] 명조체 24pt 밝은 회색 / 화려한 무대를 잠시 줌아웃하며 바라보는 시점	SLOW	STYLE_NARRATION	FX_ZOOM_OUT_STAGE				
STORY_PROLOGUE_08	26	NARRATION		이제 곡은 단숨에 터져 오르는 하이라이트를 향해 달려가고 있었다.						[디자인] 명조체 24pt 밝은 회색 / 조명 이펙트 템포 빨라짐 / BGM 최고조로 치닫음	FAST	STYLE_NARRATION	FX_LIGHT_TEMPO_UP				
STORY_PROLOGUE_08	27	NARRATION		리아가 호흡을 크게 들이마시고, 서윤이 무대 중앙으로 치고 나오려던 바로 그 찰나였다.						[디자인] 명조체 24pt 흰색 / 화면 스탑 모션 / BGM 롤링 피크 직전 멈칫	INSTANT	STYLE_NARRATION_WHITE	FX_STOP_MOTION				
STORY_PROLOGUE_08	28	NARRATION		퍽 !!	7-C					#7-C. 암전된 무대 / [디자인] 굵은 고딕 40pt 붉은색 / 화면이 벼락치듯 일순간 완벽하게 암전 / BGM 강제 종료	INSTANT	STYLE_IMPACT_RED_40	FX_BLACKOUT_INSTANT	BGM_NONE	SFX_BREAKER_DOWN		
STORY_PROLOGUE_08	29	NARRATION		귀를 찢을 듯한 거친 마찰음과 함께, 무대 위의 모든 조명이 일제히 꺼졌다.						[디자인] 명조체 24pt 밝은 회색 / 7-C 노출 / 무거운 정적	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_08	30	NARRATION		동시에 고막을 터뜨릴 듯 울리던 반주마저 뚝, 소름 끼치도록 완벽하게 끊겨버렸다.						[디자인] 명조체 24pt 밝은 회색 / 암전 유지 / 적막	SLOW	STYLE_NARRATION					
STORY_PROLOGUE_08	31	NARRATION		칠흑 같은 어둠, 그리고 갑작스러운 적막.						[디자인] 명조체 24pt 흰색 / 암전 유지 / 적막	WORD_BY_WORD	STYLE_NARRATION_WHITE					
STORY_PROLOGUE_08	32	NARRATION		관객석에서 당황한 사람들의 웅성거리는 소리가 터져 나왔다.						[디자인] 명조체 24pt 밝은 회색 / 어둠 속 희미한 비상등 붉은빛만 노출 / 새 BGM: 위압적이고 절망적인 테마	NORMAL	STYLE_NARRATION	FX_EMERGENCY_LIGHT	BGM_MBEAT_DESPAIR	SFX_CROWD_MURMUR		
STORY_PROLOGUE_08	33	DIALOGUE	CHAR_P	.....?!					P	[디자인] 고딕체 26pt 순백색 / 화면 짧게 흔들림	INSTANT	STYLE_P_DIALOGUE_26	FX_SCREEN_SHAKE_LIGHT				
STORY_PROLOGUE_08	34	NARRATION		하지만, 조명과 음악이 모두 죽어버린 그 캄캄한 무대 위.						[디자인] 명조체 24pt 밝은 회색 / 화면 미세하게 줌인	SLOW	STYLE_NARRATION	FX_ZOOM_IN_SLIGHT				
STORY_PROLOGUE_08	35	NARRATION		당황해서 멈춰 섰어야 할 그 어둠 속에서, 기괴할 정도로 묵직하고 정확한 마찰음이 울려 퍼지기 시작했다.						[디자인] 명조체 24pt 밝은 회색 / 변동 없음	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_08	36	NARRATION		타닥, ! 쿵-!						[디자인] 굵은 고딕 32pt 흰색 / 화면 바닥이 울리는 듯 상하 흔들림 / BGM Ducking	WORD_BY_WORD	STYLE_IMPACT_WHITE_32	FX_SHAKE_VERTICAL		SFX_DARK_STAGE_STEP		
STORY_PROLOGUE_08	37	NARRATION		스니커즈가 무대 바닥을 구르는 소리. 옷깃이 허공을 가르는 소리.						[디자인] 명조체 24pt 밝은 회색 / 스텝 소리 유지	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_08	38	NARRATION		지하실의 그 완벽한 암전 속에서 수도 없이 넘어지며 깎아냈던 아이들의 안무는,						[디자인] 명조체 24pt 밝은 회색 / 스텝 소리 유지	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_08	39	NARRATION		음악이 사라진 캄캄한 무대 위에서도 단 1초의 오차 없이 이어지고 있었다.						[디자인] 명조체 24pt 밝은 회색 / BGM 볼륨 복구	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_08	40	NARRATION		반주가 끊긴 적막 속, 리아가 피를 토하듯 생목으로 하이라이트 고음을 악착같이 질러냈다.						[디자인] 명조체 24pt 밝은 회색 / 줌인 계속됨	SLOW	STYLE_NARRATION	FX_ZOOM_IN_SLOW		SFX_RIA_ACAPELLA		
STORY_PROLOGUE_08	41	NARRATION		그 처절한 목소리에 맞춰 서윤과 미나가 어둠을 찢으며 스텝을 밟았다.						[디자인] 명조체 24pt 밝은 회색 / 화면 흔들림	NORMAL	STYLE_NARRATION	FX_SCREEN_SHAKE_LIGHT				
STORY_PROLOGUE_08	42	NARRATION		어떻게든, 단 1초라도 더 이 무대를 이어가겠다는 처절한 발버둥이었다.						[디자인] 명조체 24pt 밝은 회색 / 변동 없음	SLOW	STYLE_NARRATION					
STORY_PROLOGUE_08	43	NARRATION		그러나, 화려한 무대 장치와 복잡한 전선이 깔린 세트장은 텅 빈 지하실과 달랐다.						[디자인] 명조체 24pt 밝은 회색 / BGM 텐션 불안하게 변조	NORMAL	STYLE_NARRATION	FX_FLOOR_TEXTURE_ROUGH				
STORY_PROLOGUE_08	44	NARRATION		우당탕 !						[디자인] 굵은 고딕 32pt 붉은색 / 화면 크게 덜컹거림 / BGM Ducking	INSTANT	STYLE_IMPACT_RED_32	FX_SCREEN_SHAKE_HARD		SFX_TRIP_EQUIPMENT		
STORY_PROLOGUE_08	45	DIALOGUE	CHAR_JIWOO	아악!		CHAR_JIWOO	EXP_SAD		지우	[디자인] 고딕체 32pt 순백색 / [연출] 지우 왼쪽 걱정, 강하게 위아래로 꺾이며 팝업 등장	INSTANT	STYLE_MEMBER_32			SFX_SCREAM_PAIN		
STORY_PROLOGUE_08	46	NARRATION		어둠 속에서 동선을 이동하던 지우가 무대 장치에 발이 걸리며 둔탁한 소리와 함께 바닥으로 고꾸라졌다.						[디자인] 명조체 24pt 밝은 회색 / [연출] 지우 유지 / BGM 볼륨 복구	NORMAL	STYLE_NARRATION	FX_SCREEN_SHAKE_LIGHT				
STORY_PROLOGUE_08	47	NARRATION		발목이 기괴하게 꺾이며 찢어지는 비명이 터져 나왔다.						[디자인] 명조체 24pt 밝은 회색 / [연출] 지우 유지	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_08	48	DIALOGUE	CHAR_HANA	지우야!!					하나	[디자인] 고딕체 32pt 순백색 / [연출] 지우 유지 + 하나 오른쪽 걱정 강하게 흔들리며 팝업	INSTANT	STYLE_MEMBER_32	FX_SCREEN_SHAKE_LIGHT			CHAR_HANA	EXP_SAD
STORY_PROLOGUE_08	49	NARRATION		무대 측면에서 지켜보던 P의 이성이 끊어졌다.		NONE				#7-D. 아수라장이 된 콘솔과 무대 뒤편 / [디자인] 명조체 24pt 밝은 회색 / [연출] 지우·하나 컷 아웃 퇴장	NORMAL	STYLE_NARRATION	FX_SCREEN_SHAKE_HARD			NONE	
STORY_PROLOGUE_08	50	NARRATION		그는 앞을 가로막는 진행 요원들을 밀치고 미친 듯이 콘솔 쪽으로 달려갔다.	7-D					[디자인] 명조체 24pt 밝은 회색 / 7-D로 거칠게 화면 패닝 전환	NORMAL	STYLE_NARRATION	FX_PAN_ROUGH		SFX_RUSH_FOOTSTEP		
STORY_PROLOGUE_08	51	DIALOGUE	CHAR_P	감독님!! 제발 조명 좀 켜주세요!! 애가 다쳤잖아요!!					P	[디자인] 고딕체 28pt 순백색 / 화면 계속 흔들림	INSTANT	STYLE_P_SHOUT_28					
STORY_PROLOGUE_08	52	DIALOGUE	CHAR_P	춤 안 춰도 되니까, 음악 안 틀어주셔도 되니까 제발 불만이라도 켜주세요!!					P	[디자인] 고딕체 28pt 순백색 / 변동 없음	INSTANT	STYLE_P_SHOUT_28					
STORY_PROLOGUE_08	53	NARRATION		단순한 방송 사고가 아니었다.						[디자인] 명조체 24pt 밝은 회색 / 콘솔 모니터들의 푸른 불빛 점멸	NORMAL	STYLE_NARRATION	FX_CONSOLE_BLINK				
STORY_PROLOGUE_08	54	NARRATION		P의 시선이 다급하게 음향 콘솔 쪽을 향했다.						[디자인] 명조체 24pt 밝은 회색 / 카메라 이동 연출	NORMAL	STYLE_NARRATION	FX_CAMERA_MOVE				
STORY_PROLOGUE_08	55	NARRATION		헤드셋을 집어 던진 메인 PD의 험악하게 일그러진 얼굴이 보였다.						[디자인] 명조체 24pt 밝은 회색 / [연출] 메인 PD 오른쪽 화남 페이드 인 (단역이라 초상 미지원)	NORMAL	STYLE_NARRATION					
STORY_PROLOGUE_08	56	DIALOGUE		아, 씨발! S-Tier에서 저 새끼들 방송 내보내면 당장 지네 애들 차 돌리겠다고 난리 쳤다잖아!					메인 PD	[디자인] 고딕체 26pt 탁한 녹색 / [연출] 메인 PD 유지	INSTANT	STYLE_PD_GREEN_26					
